id,title,original_title,language,overview,genres,keywords,cast,director,release_date,runtime,popularity,vote_average,vote_count,budget,revenue,production_companies,production_countries,spoken_languages,poster_path,tagline,adult
1575735,Shutter : The Final Chapter,Shutter : The Final Chapter,te,"When Prashanth, a 21-year-old with the eerie power to step into photographs and relive the moments within them, finally thinks he’s escaped the chaos of his past, he’s pulled into a new nightmare. A warped dimension ruled by his sinister lookalike. As reality and illusion blur, an assassin named Arjun closes in on him in the real world.  Trapped between timelines, hunted in both worlds and losing control of his own mind, Prashanth must uncover the truth before the shutter closes for good.","['Thriller', 'Fantasy', 'Drama', 'Action']",[],"['Rithvik Bhushanshetty', 'SriManas Chakravarthi', 'Vamshi Krishna', 'Rohan Kammula', 'Akhilesh Chennadi', 'Satya Narendra', 'Suhruth Ram', 'Vasu Pragya Reddy', 'Karthika M', 'Tanay Singari']",Akhilesh Chennadi,2025-11-11,55,0.0698,0.0,0,0,0,['Article Entertainment'],['India'],['Telugu'],/eIfFJsGoBdlhK12iH2nVa48NrXV.jpg,One final click before everything fades.,False
737720,A Shyam Gopal Varma Film,A Shyam Gopal Varma Film,te,"When a popular crime film director gets kidnapped, he realizes the plot is thicker than his own films.",[],[],"['Shafi', 'Jayaprakash Reddy', 'Zoya Khan']",C. S. Reddy,2015-01-02,103,0.069,0.0,0,0,0,[],[],[],/z9HWYRcSYorvoZ2gjjtUyebYDB2.jpg,Kidnapping Director Varma,False
1243124,Raajadhani Files,రాజధాని Files,te,Based on the conflict of the farmers fighting with the government after selflessly giving their land to build the states capital.,['Drama'],[],"['Akilan', 'Vishal Patni', 'Vinod Kumar', 'Vani Viswanath', 'Veena Panchaparvala', 'Ajay Rathnam', 'Varma', 'Amrutha Chowdhary', 'Ankita Thakur']",Bhanu,2024-02-15,160,0.0672,0.0,0,0,0,['Telugu One'],['India'],['Telugu'],/7WUJLNpmfz4Fp0wjIPwsu3RWMKo.jpg,One strong voice can change the power game,False
1656027,Mobsters,మాబ్‌స్టర్స్,te,Three friends’ bond shatters when a blackmail call pushes two to betray the third—revealing a dark game of greed and manipulation.,"['Mystery', 'Drama', 'Thriller']","['friendship', 'moral', 'greedy', 'suspense', 'thriller', 'twists']","['Arjit Avadhanam', 'Srawan Meesala', 'Kalyan Bezawada', 'Abhiram Reddy', 'Sharjidh Shaik']",Arjit Avadhanam,2025-12-21,21,0.0661,7.0,1,0,0,[],['India'],['Telugu'],/jE0za5PuDvqqoHjs3YSVwMYI9Zy.jpg,Short Film,False
785570,Mail,Mail,te,"Part 1 of Kambalapalli Kathalu from Aha.  Fascinated by the world of computers and the internet, an innocent 18-year-old Ravi feels elated when a fellow villager Hybath opens a gaming centre. Soon, an email unfurls a series of unexpected events stirring life-altering experiences.","['Drama', 'Comedy']",[],"['Priyadarshi Pullikonda', 'Harshith Malgireddy', 'Sri Gouri Priya Reddy', 'Mani Aegurla', 'Vannarn', 'Srikanth Palle', 'Ravinder Bommakanti', 'Anusha Netha']",Uday Gurrala,2021-01-12,116,0.0655,5.6,5,0,0,['Swapna Cinema'],['India'],['Telugu'],/vy6DFuBEOTc3tVYfs2obqrX8fo8.jpg,An innocent attempt of anthology film depicting the life of young men and women in a remote Indian village called Kambalapalli.,False
932289,3E,3E,te,"Following the closing arguments in a murder trial, case is about to be closed as a guilty verdict with a unanimous decision. But a Jr. Lawyer casts considerable doubt on elements of the case which shall derail the total conflict threatening to question the delicate law system which will decide one girl's fate.","['Crime', 'Drama', 'Thriller']",[],"['Tribuvan Reddy', 'Lavanya', 'Sherya Rajmohan', 'Rahul', 'Nikil Thatiparthy', 'Manikanta Varanasi', 'Sita ram', 'Prashanth Raj']",Vishwanath Batchu,2022-02-04,110,0.0621,9.0,2,120000,0,['100 Crore Budget Films'],['India'],['Telugu'],/9gKe0w4zl2VfuGzXrsfg3tn0pN9.jpg,If Crime can find a way then Justice way is to find it.,False
830890,I Have A Cinema,I Have A Cinema,te,"An amateur and frustrated filmmaker is trying to pitch his idea of making a documentary to his friends, paying tribute to his favorite filmmaker.",['Drama'],[],"['Suraj Paka', 'Vardhan Sai', 'Shiva Sai', 'Suchit Reddy', 'Pratheek Alakunta', 'Pradeep Ambal', 'Rahul Rayabagi', 'Rohithh Dhruvan']",Rohithh Dhruvan,2020-12-25,28,0.0593,10.0,1,136,0,[],[],['Telugu'],/vtxM1rUhQrHllILsErOapOYGaWF.jpg,Meta-Drama,False
1341695,Plot,Plot,te,"A  failed businessman, finally, tastes success in real estate. This turns into an obsession and now he would go to any extent to do business and not fail.An anonymous person threatens him to stop his successful business.","['Crime', 'Thriller']",[],"['Vikas Muppala', 'Gayatri Gupta', 'Sajiv Pasala']",Bhanu Bhava Taraka,2023-11-03,0,0.0579,0.0,0,0,0,[],[],[],/nrAYAzO8o3ePChjg8h0Ngt0NdAW.jpg,Polt,False
843742,Chitti Babu,Chitti Babu,te,"Chitti Babu is an upcoming Telugu movie. The movie is directed by Ajay Koundinya and will feature Sai Jaswanth, Renu Varma, P. Vijay Kumar and Kumar Mittapalli as lead characters.",['Drama'],['chitti babu'],"['Ajay Koundinya', 'Sai Jaswanth', 'Renu Varma', 'P.  Vijay Kumar', 'Kumar Mittapalli']",Ajay Koundinya,2021-04-15,122,0.0558,0.0,0,0,0,[],['India'],[],/5HXnCfMcbq10mwsmSLNFi7J47CG.jpg,Chitti Babu,False
1237552,THE GRAY,THE GRAY,te,"The GRAY is thriller, heist-drama film- an eclectic people clubbed for a heist, explores the human dimensions, facets of emotions in aftermath and it's true intentions.","['Drama', 'Thriller']","['heist', 'drama', 'human dimensions']","['DIYAANSH', 'SHIVA KISHORE', 'SHRADDHA AKUNURI', 'SIRI', 'NANDA KISHORE', 'AKASH', 'MADHU']",MADHU,2024-07-05,30,0.0535,0.0,0,650,0,['ENTOBEES'],['India'],"['English', 'Telugu']",/zaDkNVKgl1KwR2Coj5IZ5KL9k2h.jpg,HOW MUCH DOES GRAY NATURE OF HUMANS RANGE?,False
1519854,Summer breeze,Summer breeze,te,"In a city built on imbalance, a rich man and a delivery boy meet just for a moment - that moment reveals a deeper truth about class and capitalism.",['Drama'],['social commentary'],"['vivek kuppili', 'charan pallerla', 'bhargava', 'the city']",Sirish meethal,2025-07-26,9,0.0534,0.0,0,0,0,[],[],"['English', 'Telugu']",/eUy7ZtJ6JCzXHPTQZjjJfVzP6OJ.jpg,'A system built to separate'.,False
1294921,Dhrukkonam,Dhrukkonam,te,A point of view between two guys on good and evil. The situation arises when one of the three guys going somewhere in the car has a gun and a situation that made him have that gun. Changes the story to a new turn.,"['Crime', 'Thriller']",['dhrukkonam'],"['Kaushik Basavaraju', 'Jai Prakash Raju', 'Nandan Reddy', 'Naren Venna', 'Hrushikesh Reddy Vajrala']",Hrushikesh Reddy Vajrala,2022-08-25,12,0.051,0.0,0,1500,0,['Vader Films'],['India'],['Telugu'],/ydatOdCa5frAY3n75RLkG9jJQqH.jpg,Point of View,False
1192423,Neethone Nenu,Neethone Nenu,te,yesha a physical training teacher and makes a good bond with her fellow teacher and falls for his kindness. Soon She Finds Out that Ram has a psychological disorder caused by past. What Ayesha did to make ram a better person is the rest,"['Romance', 'Drama', 'Mystery']",[],"['Kushitha Kallapu', 'Mokksha', 'Harika Pedada', 'Aakash Srinivas', 'Satish Saripalli', 'Vikas Vasistha']",Anji Ram,2023-10-13,0,0.0481,0.0,0,0,0,[],[],[],/wvhkQgXSO4KTJOhngAY2raEc9hy.jpg,Seetha Ram Ayesha,False
810698,Beautiful,Beautiful,te,Rini (Naina Ganguly) and Mayank (Parth Suri) are lovers who live in Dharavi and have different outlooks of life. What happens when she begrudgingly finds success and misunderstandings crop up between them?,[],[],"['Naina Ganguly', 'Parth Suri']",Agasthya Manju,2020-01-06,0,0.0474,1.0,2,0,0,['Tiger Company Production'],['India'],['Telugu'],/ar1JYB9Gz4K8qEOdF33u21H1SAO.jpg,An Ode To Rangeela,False
1307675,Prabuthwa Junior Kalashala,Prabuthwa Junior Kalashala,te,"Vasu, a boy hailing from a humble village and belonging to a lower-middle-class family, emerges as the top student in his college. However, everything changes when he notices the name ""Kumari"" written on the college walls.",['Romance'],[],"['Pranav Preetham', 'Shagnasri Venun']",Sreenath Pulakuram,2024-06-21,131,0.0468,3.5,2,0,0,[],[],[],/3Mn1nHLRhjo63zhOCvggPeJGsFv.jpg,Punganuru - 500143,False
1564895,Her Presence (Essence Of Love),Her Presence (Essence Of Love),te,"As Savitri battles emptiness and Janaki wrestles with fear, their worlds collide. but will their meeting bring the happiness they crave, or will the world tear them apart?","['Drama', 'Romance']",[],"['Devika Rani', 'Lalitha']",Ayphu,2021-12-07,48,0.0429,0.0,0,0,0,[],[],['Telugu'],/cojZiyZEVSQbDYF3eq7IjxfCvqt.jpg,"LONELINESS, FEAR - A SHARED FIGHT FOR FREEDOM.",False
1453960,A House of Time Traps,A House of Time Traps,te,A Family moves to a new house  With low price and there is something mysterious about this house. What is it?,"['Fantasy', 'Family']",[],"['Shaheera Shaik', 'Samreen Shaik', 'Mohsina Shaik', 'Sumayya Shaik', 'Faheem Shaik']",Jafar Ahammad Shaik,2018-06-22,7,0.0404,0.0,0,0,0,[],[],['Telugu'],/7sJwCIXjA7KcOYK0GEHT1b1Dk9a.jpg,Exploring Wonder Orbis,False
1666667,A Rock,A Rock,te,Don't Let a Machine Rewrite the Dream which you once held so tightly.,"['Drama', 'Documentary']","['montage', 'short film', 'father and son', 'anti ai']","['Advaith Jayakrishnan', 'Kedar Subhedar', 'Kode Bhuvan Surya Teja', 'Yelamanchili Jyothira Rushi']",Yelamanchili Jyothira Rushi,2026-05-22,6,0.0393,0.0,0,20,0,[],['India'],"['English', 'Telugu']",/bszT5mgUgrNTQGyYSx0fa055OkT.jpg,What is this Earth without Art ?,False
801147,Parannageevi,పరన్నగీవి,te,"A satirical drama on a Film Maker with weird ideologies, absurd view points and how a top hero admirers have shown him the true essence of life mixed with loads of entertainment and music",['Drama'],[],"['Kathi Mahesh', 'Shakalaka Shankar']",Nutan Naidu,2020-07-25,75,0.0388,0.0,0,0,0,[],[],['Telugu'],/ufrIeNrBDSGvIZSLHPQQcIC1jEe.jpg,Reckless Genetic Virus,False
1664656,Inkosari - Chapter 1 : Rewind,Inkosari - Chapter 1 : Rewind,te,"INKOSARI follows the journey of Shashank, a man haunted by the shadows of his past. After months of therapy and self-reflection, he is miraculously given..  a chance by LIFE.","['Romance', 'Comedy', 'Fantasy']",[],"['Shashank Kundavaram', 'Rugved Chandra', 'Meghana', 'Danish Bukkapatanam', 'Kaparthi Sharma', 'Harshith Manepally', 'Dheeraj Reddy', 'Praneeth Noule', 'Rajkumar Etikala']",Rugved Chandra,2026-03-30,38,0.0387,0.0,0,0,0,['ExpressoFilms'],[],"['English', 'Hindi', 'Telugu']",/bjXgCY2RwO1rcMPs5ILklJDYqAd.jpg,"One More Time, Between Then and Now.",False
1246003,Punar Maranam,Punar Maranam,te,"In a world quick to judge and slow to understand, they found peace in silence.",['Drama'],['suicide thoughts'],"['Katakam Abhijit', 'Surya Sandaka']",Sthita Prajna,2024-02-24,28,0.0379,0.0,0,0,0,['Maha Atma Seva Pictures'],['India'],['Telugu'],/hLuoP5Zu2IgITp7ToPeFN7MeZ0c.jpg,Peace in Silence,False
1180541,Accomplices,Thodu Dongalu,te,"When a politician's son is abducted by two brothers in their first kidnap, trouble comes unannounced.","['Crime', 'Drama', 'Action']",[],"['Jaswanth', 'Shavendran', 'Channdra Shekkar', 'Pradeep', 'Krishna', 'Upendra', 'Prudhvi']",Yashwanth SPK,2022-10-14,26,0.0379,0.0,0,0,0,['Thugway Studios'],[],[],/safRphGItYnsCgj7ebHnZp8MhLE.jpg,Part 1,False
1126430,Mon Ampere,Mon Ampere,te,"On the verge of healing his broken heart and loneliness in a pandemic set lockdown, a modern Indian tech employee falls in love with a ghost that's haunting his electronic appliances. Amidst the struggle to enhance this platonic and literally spiritual romance, he has to fight his father's conventional way of life, the lockdown relaxation and find a way to stay united with this 'soul'mate.",['Romance'],[],"['Zaheer Ahmed', 'Gs Chalapathy']",Manoj Sri Harsha,2023-05-13,83,0.0379,6.0,1,20000,0,['Mithya Cinema'],[],"['English', 'Telugu']",/rw6xlvkqUoO2MczwdcefnUQFim2.jpg,A Telugu homemade independent film,False
1536938,Marokshanam,Marokshanam,te,"Immediately after the unrealistic incident, Prithvi gets an anonymous call through which he gets to know about Navneet and his sister. He’s in a trickier situation as things proceed. His sister gets kidnapped by goons and if they have to release her, Prithvi should bring Navneet in to Rashid. Just when this situation gets sorted by his heroics, he has to face the similar kind of unrealistic face-off and then things take a flip side all of a sudden. The other guy looks like a doppelgänger of Prithvi, but is that it? What’s happening with Prithvi and his subconscious? What exactly is the main motive behind all this? What happened on Dec31st at 11:59pm? All these forms the rest of the story.","['Action', 'Thriller']","['psychological thriller', 'extraterrestrial life', 'aggressive', 'action', 'edge-of-your-seat']","['GPA Prithvi', 'Navneet', 'Sri Hari', 'Eshwari', 'Kruthika', 'Abishek chavan', 'Ganesh K']",Sharath Mantripragada,2023-05-05,70,0.0362,8.0,1,10000,20000,['Purushvinitha Creations'],['India'],['Telugu'],/krHVcO7K8L7T7rjK8v8MX3W78r9.jpg,Telugu,False
1520844,Guard,గార్డ్,te,"Sushanth, a security guard on night duty in Melbourne’s ominous Building M, falls for Sam, a compassionate doctor. Their blossoming romance turns nightmarish when Sam becomes possessed by a malevolent spirit tied to the building’s dark past. To save her and survive, Sushanth must uncover ancient secrets and confront the vengeful force.","['Horror', 'Thriller']",[],"['Viraj Reddy Cheelam', 'Mimi Leonard', 'Shilpa Balakrishnan', 'Lavit Chaksh', 'Jaga Peddi']",Jaga Peddi,2025-02-28,118,0.0352,0.0,0,1500000,0,['Anu Productions'],['India'],['Telugu'],/3oWqfB5JEcLxr2ERqamoebbMzQ7.jpg,Revenge for Love,False
1080395,Antharatma (The Inner Soul),Antharatma,te,A mockumentary between a person and his inner soul,"['Comedy', 'Drama']","['interview', 'mockumentary', 'dual role']","['Hemanth Kumar Chittamsetty', 'Hemanth Kumar Chittamsetty']",Hemanth Kumar Chittamsetty,2020-03-24,9,0.0338,7.0,1,0,0,"['Harshitha Productions', 'TMark Films', 'Hemanth Creations']",['India'],['Telugu'],/miIqpEXKMag0Tv4OPuptwOWouyA.jpg,The Inner Soul,False
1546190,VENDETTA-THE BEAST WITHIN,వెండెట్టా-ది SK ఫిల్మ్,te,"An assassin’s brutal past collides with fate, igniting relentless revenge.","['Action', 'Thriller']",['revenge thriller'],"['srinivas', 'Nakka Nivas', 'yashwanth', 'srikanth p']",Satheesh Kumar G,2026-06-10,30,0.0286,0.0,0,300,0,['SK FILM FACTORY'],['India'],"['English', 'Telugu']",/jkG2QR9zSmBtenB2PNUyERRTELW.jpg,Every wound leaves a debt... and every debt demands blood.,False
1594071,Oo Banti gaadi Katha,Oo Banti gaadi Katha,te,The story of a bear that has lost its home and is trying to adjust in his new house.,['Comedy'],[],['P.Ramsekhar'],P.Ramsekhar,2025-12-06,1,0.0268,0.0,0,0,0,['Ananda Nilaya arts'],['India'],[],/pf5lP9OPbdYyTYtXcAG35Urlap5.jpg,The story of a bear,False
1454036,Musica of Hiem,Musica of Hiem,te,what is going to happen when two troubled individuals clash over a mysterious music box?,"['Fantasy', 'Adventure', 'Animation']",[],"['Md. Zubber Shaik', 'Klaftis Boy', 'Zareena Shaik', 'Blessy Joel']",Jafar Ahammad Shaik,2021-06-26,9,0.0261,0.0,0,0,0,[],[],['Telugu'],/9lC3KTO2YdGbKejkwioyrRisdbU.jpg,Exploring Wonder Orbis,False
1512125,Forever (Telugu),Forever (Telugu),te,"Set against a backdrop of heartfelt emotions and relatable relationships, *FOREVER* explores  the intertwining stories of love, family, and enduring bonds.","['Drama', 'Family']",['love story'],"['Paruchuri Venu', 'Swathi Siri', 'E. RaviShankar Reddy', 'Roohi. M', 'Abhiram', 'Shanmukh Kumar Pallava']",Ramachandran Vishwanathan,2025-08-07,28,0.0239,0.0,0,0,0,['Tridev Pictures'],['India'],[],/mHJ73Cabn55bsS4F083OxRYpBoi.jpg,"If something is meant to be forever, it will definitely be...",False
1095565,Maataraani Mounamidhi,Maataraani Mounamidhi,te,Ram's active visit to his nephew Eswar's place turns into thrilling and scary incidents which no one ever witnessed or experienced. The endearing screenplay and enlightening twists will make you sit edge of the seat.,"['Thriller', 'Horror']","['based on myths, legends or folklore', 'sita']","['Archana Ananth', 'Keshav Rajpantula', 'Kasi Raju', 'Suman Shetty', 'Soni Srivastava', 'Srihari Udayagiri', 'Mahesh Datta']",Suku Purvaj,2023-02-24,126,0.0218,0.0,0,0,0,['Rudra Production'],['India'],['Telugu'],/wq62QUSBhd5Ym9eiMjxmUPDQUXi.jpg,Maataraani Mounamidhi,False
1550587,Lopaliki ra chepta,Lopaliki ra chepta,te,"A delivery worker meets a mysterious woman at a traffic light. She turns out to be a secret admirer and invites him to visit, leading to unexpected life changes.","['Adventure', 'Fantasy', 'Horror', 'Romance']",[],['Konda Venkata Rajendra'],Konda Venkata Rajendra,2025-07-05,112,0.0214,0.0,0,100000000,1,[],[],['Telugu'],/kpWjtxH2y4jFUo3S401HorRDVW9.jpg,"Lopaliki Ra Chepta Part 2 is ""Malli Lopaliki Ra Chepta"" - Coming Very Soon",False
1029517,Uuuggghhh,Uuuggghhh,te,"The film is an abstract take on 'Desire.' The film director uses many metaphors to narrate the story, which evokes a wide range of emotions.",[],[],"['Balaji', 'sufiyan', 'Sreekanth Pattipati']",Harsha,2022-09-30,16,0.0214,3.0,1,0,0,[],['India'],['Telugu'],/jof4NtebcGEBl82xVPrItyHJO78.jpg,The film is an abstract take on 'Desire.',False
1454044,Children of WONDERS : The Struggle of Fareeda,Children of WONDERS : The Struggle of Fareeda,te,"After the events of Tears of AaMIN, Fareeda and Aamin are attending the school of Thaumeturgy (More like a gurukul). Aamin is very excited, but Fareeda? what is going in her mind?","['Fantasy', 'Family', 'Adventure']",[],"['Sumayya Shaik', 'Faheem Shaik', 'Whitey Bear', 'Md. Zubber Shaik', 'Klaftis Boy', 'Jafar Ahammad Shaik', 'G. Akhil', 'Shaheera Shaik', 'Zareena Shaik', 'G. Abhishek']",Jafar Ahammad Shaik,2021-08-20,37,0.0143,0.0,0,0,0,[],[],['Telugu'],/9PbV2jNTWqKfXxl4XlzxZO3P0t1.jpg,Exploring Wonder Orbis,False
